reviewId,content,sentiment,topic_id,topic_name,business_category,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob
74df9e98-2a4f-45bf-98b0-f2b3c3ee9705,Sippplah,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,2,Mantap Keren Banget,0.7834634780883789
be4e7a0c-5ad1-4f21-8895-f266a746d034,Bagas aja,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,16,Jos Mantul Mntap,0.7683273553848267
f102660d-8e64-434e-89a6-35de0982065f,Bafering,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,16,Jos Mantul Mntap,0.8077561855316162
e6f645ba-7d23-424f-a5b1-bc07b6e97917,𝘀𝘂𝘀𝗮𝗵 𝗹𝗲𝗻𝗴𝗸𝗮𝗽𝗶𝗻 𝗽𝗿𝗼𝗳𝗶𝗹,negatif,-1,𝚙𝚎𝚜𝚊𝚗𝚊𝚗 𝚝𝚒𝚍𝚊𝚔 Aplikasi,Lain-lain / Noise,0.0,2,Buruk Lambat Sangat,0.6547688841819763
94b55564-9850-4e99-a2b4-2ec1f4a6ebbc,Kereeeeennnnn,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,26,Pisan Geber Alus,0.7251840829849243
c714dfa7-15be-4abf-85d9-940ada96979f,Jozzzz,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,16,Jos Mantul Mntap,0.7711243629455566
2699358c-9186-4387-a41f-2ea688195d53,ngadoraksakeun,negatif,-1,𝚙𝚎𝚜𝚊𝚗𝚊𝚗 𝚝𝚒𝚍𝚊𝚔 Aplikasi,Lain-lain / Noise,0.0,26,Seng Lage Ra,0.6861210465431213
2165beb5-0b77-4cda-994c-9a84b27accea,Toppp,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,2,Mantap Keren Banget,0.8378720283508301
ebd6c198-136d-4798-9f1d-ee99274aa278,Abdhamidembong embong macan,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,26,Pisan Geber Alus,0.6211498975753784
b67e662d-b824-4464-a4dc-633f4a127724,josjissss,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,16,Jos Mantul Mntap,0.8462160229682922
e1ffae24-94d0-4dfa-9fd7-39fc1989c03c,Oks,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,16,Jos Mantul Mntap,0.8529137372970581
0d9d8a9c-4cac-4981-871c-e962c711c2a0,Mantaplaa,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,2,Mantap Keren Banget,0.8707367777824402
fbd202a3-98fe-4a41-9edf-458669671973,𝕄𝕖𝕞𝕡𝕖𝕣𝕞𝕦𝕕𝕒𝕙 𝕤𝕒𝕒𝕥 𝕓𝕖𝕣𝕓𝕖𝕝𝕒𝕟𝕛𝕒,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,7,Good Ok Oke,0.6796923875808716
cd73d920-5882-4ac1-b985-bd30805f364c,Toppp,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,2,Mantap Keren Banget,0.8378720283508301
746ae4b2-a131-4329-9580-69027554e8dd,Verygood,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,7,Good Ok Oke,0.7851483821868896
95b32547-2b7c-43b2-a7aa-dd60ca74b2ef,Suiip,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,16,Jos Mantul Mntap,0.8494980335235596
c81b5fc8-5770-4245-843c-f1c418428629,aplikasi jemboo0d,negatif,-1,𝚙𝚎𝚜𝚊𝚗𝚊𝚗 𝚝𝚒𝚍𝚊𝚔 Aplikasi,Lain-lain / Noise,0.0,3,Aplikasi Lambat Guna,0.7296630144119263
3188e969-7222-4d07-b747-407a2964628e,ini ada zdolim,negatif,-1,𝚙𝚎𝚜𝚊𝚗𝚊𝚗 𝚝𝚒𝚍𝚊𝚔 Aplikasi,Lain-lain / Noise,0.0,27,Mantap Keren Joss,0.6585861444473267
05f24542-49a0-4185-827f-1f3b7f234de0,𝑺𝒂𝒏𝒈𝒂𝒕 𝒎𝒆𝒎𝒃𝒂𝒏𝒕𝒖 𝒅𝒂𝒏 𝒌𝒆𝒄𝒆𝒑𝒂𝒕𝒂𝒏 𝒑𝒆𝒏𝒈𝒊𝒓𝒊𝒎𝒂𝒏𝒂𝒏,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,24,Bintang Berbicara Lima,0.5436978340148926
b15c5bdc-174d-4546-bde1-61067224f457,muantape,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,16,Jos Mantul Mntap,0.8224645256996155
462877f3-0d51-4dcd-8af3-05fd0f58345c,ada ada saja,negatif,-1,𝚙𝚎𝚜𝚊𝚗𝚊𝚗 𝚝𝚒𝚍𝚊𝚔 Aplikasi,Lain-lain / Noise,0.0,2,Buruk Lambat Sangat,0.6878091096878052
c6a9d7ab-bb71-4798-afe7-0f56e53f427f,aplikasinya lemgkap,positif,-1,Toppp Verygood ºməŋtaªªþss,Lain-lain / Noise,0.0,16,Jos Mantul Mntap,0.7681547999382019
5917b5ae-60ea-4d00-b1f0-b0e18b6260fd,Aplikasi ngacok,negatif,-1,𝚙𝚎𝚜𝚊𝚗𝚊𝚗 𝚝𝚒𝚍𝚊𝚔 Aplikasi,Lain-lain / Noise,0.0,2,Buruk Lambat Sangat,0.7779543995857239
