reviewId,content,sentiment,topic_id,topic_name,business_category,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob
3400952d-f328-4469-8d7f-39382e797c53,jarabg berhasik,negatif,-1,𝗇𝗒𝖺 𝚖𝚊𝚔𝚒𝚗 Abal,Lain-lain / Noise,0.0,3,Jelas Buruk Tidak,0.6495656967163086
28ca0cb2-9d73-4e7f-baea-637515c26268,Aplikasi terlemottt,negatif,-1,𝗇𝗒𝖺 𝚖𝚊𝚔𝚒𝚗 Abal,Lain-lain / Noise,0.0,13,Guna Aplikasi Membantu,0.7434649467468262
87a5efde-1a20-4c52-b760-a24aa83292b9,Aplikasi abal2,negatif,-1,𝗇𝗒𝖺 𝚖𝚊𝚔𝚒𝚗 Abal,Lain-lain / Noise,0.0,13,Guna Aplikasi Membantu,0.758815586566925
ee5be5fc-9348-448d-bb24-43e463539c77,mntulll,positif,-1,Ajib Bagsu Iso,Lain-lain / Noise,0.0,1,Terbaik Bagus Good,0.758512556552887
9f3f0e2f-1051-47aa-9213-6c89ba30dd15,sangarr,positif,-1,Ajib Bagsu Iso,Lain-lain / Noise,0.0,1,Terbaik Bagus Good,0.7917277812957764
c2223dc1-58f4-4176-8064-3d1f6ed266f3,hebaddd,positif,-1,Ajib Bagsu Iso,Lain-lain / Noise,0.0,1,Terbaik Bagus Good,0.7143272161483765
706a6a52-cc18-4bb7-8ee9-dcfea125df94,tengkyuuu,positif,-1,Ajib Bagsu Iso,Lain-lain / Noise,0.0,5,Mantap Banget Biasa,0.6863868236541748
08d5b939-a7b6-4cd7-8973-4868aa69ea6f,Boleehhh,positif,-1,Ajib Bagsu Iso,Lain-lain / Noise,0.0,5,Mantap Banget Biasa,0.697034478187561
85615f08-cef1-4777-a7bf-7045daae2d38,aplikasi terter,positif,-1,Ajib Bagsu Iso,Lain-lain / Noise,0.0,1,Terbaik Bagus Good,0.7892104983329773
a2dc9b77-a0b7-48a6-9414-d78e44266d86,Approvedd,positif,-1,Ajib Bagsu Iso,Lain-lain / Noise,0.0,1,Terbaik Bagus Good,0.7321982979774475
86b93650-0360-4c43-aff3-796c8392633d,aplikasi gobloooook,negatif,-1,𝗇𝗒𝖺 𝚖𝚊𝚔𝚒𝚗 Abal,Lain-lain / Noise,0.0,3,Jelas Buruk Tidak,0.692732572555542
bca01e36-c098-4741-8fab-fe8c1f90bb41,Ulah maksakeun goblog,negatif,-1,𝗇𝗒𝖺 𝚖𝚊𝚔𝚒𝚗 Abal,Lain-lain / Noise,0.0,3,Jelas Buruk Tidak,0.6438273191452026
54fcf92d-47b5-46ad-b368-e8534dc03b92,chuwaa❤️,positif,-1,Ajib Bagsu Iso,Lain-lain / Noise,0.0,1,Terbaik Bagus Good,0.7457753419876099
